id,name,position,team,price,totalPoints,form,lastPoints,lineup,xPtsRound,xPts,mins,goals,assists,cleanSheet,shotsOnTarget,saves,conceded,yellowCards,redCards
g|95053|3|4665810,Alex Rufer,MID,NZL,4.5,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4665822,Jesse Randall,MID,NZL,4.5,1.7,0.85,0.7,unexpected,0.41,1.39,16,0,0,0,0,0,1,0,0
g|95053|3|4665823,Lachlan Bayliss,MID,NZL,4.5,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4665867,Adalberto Carrasquilla,MID,PAN,4.5,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4665873,Anibal Godoy,MID,PAN,4.5,0.7,0.7,0.0,unexpected,0.41,1.39,1,0,0,0,0,0,1,0,0
g|95053|3|4665880,Ismael Diaz,MID,PAN,5.5,1.5,1.5,0.0,unexpected,0.41,1.39,17,0,0,0,2,0,1,0,0
g|95053|3|4665881,Azarias Londono,MID,PAN,4.5,1.7,0.85,1.0,unexpected,0.41,1.39,36,0,0,0,0,0,1,0,0
g|95053|3|4665882,Alberto Quintero,MID,PAN,5.0,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4665883,Cesar Yanis,MID,PAN,5.0,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4686349,Fares Ghedjemis,MID,ALG,5.0,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4686350,Yassine Titraoui,MID,ALG,4.5,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4686389,Kevin Yakob,MID,IRQ,4.5,0.0,0.0,0.0,unexpected,0.41,1.39,0,0,0,0,0,0,0,0,0
g|95053|3|4686515,Ali Azaizeh,MID,JOR,4.5,1.7,0.85,1.0,unexpected,0.41,1.39,9,0,0,0,0,0,1,0,0
g|95053|3|4665100,Yannick Semedo,MID,CPV,4.5,1.0,1.0,1.0,unexpected,0.41,1.35,11,0,0,0,0,0,0,0,0
g|95053|3|4665101,Laros Duarte,MID,CPV,4.5,4.8,2.4,1.8,unexpected,0.41,1.35,81,0,0,1,2,0,0,0,0
g|95053|3|4665115,Willy Semedo,MID,CPV,5.0,1.0,1.0,0.0,unexpected,0.41,1.35,30,0,0,0,0,0,0,0,0
g|95053|3|4666367,Dostonbek Khamdamov,MID,UZB,4.5,0.7,0.7,0.0,unexpected,0.41,1.35,45,0,0,0,0,0,2,0,0
g|95053|3|4666388,Jamshid Iskanderov,MID,UZB,5.0,0.0,0.0,0.0,unexpected,0.41,1.35,0,0,0,0,0,0,0,0,0
g|95053|3|4686513,Sherzod Esanov,MID,UZB,4.5,1.0,1.0,1.0,unexpected,0.41,1.35,1,0,0,0,0,0,0,0,0
g|95053|3|4692465,Ruslanbek Jiyanov,MID,UZB,4.5,1.0,1.0,1.0,unexpected,0.41,1.35,1,0,0,0,0,0,0,0,0
g|95053|3|4666022,Kenny McLean,MID,SCO,5.0,1.0,0.5,1.0,unexpected,0.28,1.34,28,0,0,0,0,0,0,1,0
g|95053|3|4666034,Findlay Curtis,MID,SCO,4.5,0.0,0.0,0.0,unexpected,0.28,1.34,8,0,0,0,0,0,0,1,0
g|95053|3|4686360,Tyler Fletcher,MID,SCO,4.5,0.0,0.0,0.0,unexpected,0.28,1.34,0,0,0,0,0,0,0,0,0
g|95053|3|4665963,Ahmed Al-Ganehi,MID,QAT,5.0,0.0,0.0,0.0,unexpected,0.31,1.33,0,0,0,0,0,0,0,0,0
g|95053|3|4665972,Abdulaziz Hatim,MID,QAT,5.0,0.0,0.0,0.0,unexpected,0.31,1.33,0,0,0,0,0,0,0,0,0
g|95053|3|4665980,Hasan Al-Haydos,MID,QAT,5.5,1.3,1.3,0.0,unexpected,0.31,1.33,3,0,0,0,0,0,0,0,0
g|95053|3|4686509,Tahsin Mohammed Jamshid,MID,QAT,4.5,0.0,0.0,0.0,unexpected,0.31,1.33,0,0,0,0,0,0,0,0,0
g|95053|3|4666097,Tshepang Moremi,MID,RSA,5.0,0.0,0.0,0.0,unexpected,0.31,1.29,0,0,0,0,0,0,0,0,0
g|95053|3|4666250,Mohamed Belhadj Mahmoud,MID,TUN,4.5,0.7,0.7,0.0,unexpected,0.26,1.28,19,0,0,0,0,0,2,0,0
g|95053|3|4666252,Elias Achouri,MID,TUN,6.0,2.1,1.05,1.0,unexpected,0.26,1.28,20,0,0,0,1,0,2,0,0
g|95053|3|4666254,Ismael Gharbi,MID,TUN,5.5,1.4,0.7,0.7,unexpected,0.26,1.28,53,0,0,0,0,0,4,0,0
g|95053|3|4666259,Mortadha Ben Ouanes,MID,TUN,5.0,0.0,0.0,0.0,unexpected,0.26,1.28,0,0,0,0,0,0,0,0,0
g|95053|3|4680527,Khalil Ayari,MID,TUN,5.0,0.0,0.0,0.0,unexpected,0.26,1.28,0,0,0,0,0,0,0,0,0
g|95053|3|4665529,Derrick Etienne Jr.,MID,HAI,5.0,1.0,1.0,1.0,unexpected,0.27,1.25,10,0,0,0,0,0,0,0,0
g|95053|3|4665536,Carl Sainte,MID,HAI,4.5,0.0,0.0,0.0,unexpected,0.27,1.25,0,0,0,0,0,0,0,0,0
g|95053|3|4680517,Woodensky Pierre,MID,HAI,4.5,0.0,0.0,0.0,unexpected,0.27,1.25,0,0,0,0,0,0,0,0,0
g|95053|3|4680518,Dominique Simon,MID,HAI,4.5,1.4,1.4,1.4,unexpected,0.27,1.25,45,0,0,0,1,0,0,0,0
g|95053|3|4665252,Brandley Kuwas,MID,CUW,4.5,0.0,0.0,0.0,unexpected,0.27,1.21,0,0,0,0,0,0,0,0,0
g|95053|3|4665254,Kevin Felida,MID,CUW,4.5,0.0,0.0,0.0,unexpected,0.27,1.21,0,0,0,0,0,0,0,0,0
g|95053|3|4665256,Ar'jany Martha,MID,CUW,4.5,0.0,0.0,0.0,unexpected,0.27,1.21,0,0,0,0,0,0,0,0,0
g|95053|3|4665260,Jeremy Antonisse,MID,CUW,4.5,0.7,0.7,0.0,unexpected,0.27,1.21,45,0,0,0,0,0,4,0,0
g|95053|3|4665264,Tyrese Noslin,MID,CUW,4.5,0.0,0.0,0.0,unexpected,0.27,1.21,0,0,0,0,0,0,0,0,0
g|95053|3|4665269,Godfried Roemeratoe,MID,CUW,4.5,1.0,1.0,1.0,unexpected,0.27,1.21,7,0,0,0,0,0,0,0,0
g|95053|3|4665270,Jearl Margaritha,MID,CUW,5.0,1.7,0.85,1.0,unexpected,0.27,1.21,41,0,0,0,0,0,3,0,0
g|95053|3|4665273,Sontje Hansen,MID,CUW,5.0,1.1,1.1,0.0,unexpected,0.27,1.21,46,0,0,0,1,0,3,0,0
g|95053|3|4665056,Raphinha,MID,BRA,10.0,5.1,2.55,1.7,injured,0.08,0.35,130,0,0,0,2,0,1,0,0
g|95053|3|4665653,Takefusa Kubo,MID,JPN,8.0,4.7,4.7,4.7,injured,0.07,0.26,75,0,1,0,0,0,2,0,0
g|95053|3|4666358,Giorgian de Arrascaeta,MID,URU,8.0,0.0,0.0,0.0,injured,0.06,0.24,0,0,0,0,0,0,0,0,0
g|95053|3|4665060,Ismael Kone,MID,CAN,5.0,4.3,2.15,1.3,injured,0.06,0.22,147,0,0,0,0,0,1,0,0
g|95053|3|4686365,Mathew Leckie,MID,AUS,5.5,1.7,1.7,1.7,injured,0.06,0.22,61,0,0,0,0,0,2,0,0
g|95053|3|4665372,Hamdy Fathy,MID,EGY,4.5,2.7,1.35,0.7,injured,0.06,0.21,130,0,0,0,0,0,2,0,0
g|95053|3|4665912,Miguel Almiron,MID,PAR,6.5,-1.0,-0.5,-1.7,suspended,0.0,0.0,124,0,0,0,0,0,3,1,1
g|95053|3|4665964,Assim Madibo,MID,QAT,4.5,-0.6,-0.3,-2.3,suspended,0.0,0.0,132,0,0,0,0,0,4,0,1
g|95053|3|4666091,Teboho Mokoena,MID,RSA,4.5,8.7,4.35,7.0,suspended,0.0,0.0,180,1,0,0,0,0,3,2,0
g|95053|3|4666094,Themba Zwane,MID,RSA,5.0,-2.3,-2.3,-2.3,suspended,0.0,0.0,23,0,0,0,0,0,1,0,1
g|95053|3|4665057,Matheus Cunha,FWD,BRA,7.5,11.3,5.65,10.3,expected,6.14,28.15,94,2,0,1,0,0,0,0,0
g|95053|3|4665444,Kylian Mbappe,FWD,FRA,12.5,22.8,11.4,10.7,expected,4.91,27.67,179,4,0,1,3,0,1,0,0
g|95053|3|4666165,Mikel Oyarzabal,FWD,ESP,10.5,16.1,8.05,12.7,expected,4.91,27.67,136,2,1,1,2,0,0,0,0
g|95053|3|4665409,Harry Kane,FWD,ENG,12.0,15.1,7.55,3.4,expected,4.91,27.29,180,2,0,1,2,0,2,0,0
g|95053|3|4664929,Julian Alvarez,FWD,ARG,9.5,3.0,1.5,1.7,expected,4.91,26.61,63,0,0,0,1,0,0,0,0
g|95053|3|4665948,Cristiano Ronaldo,FWD,POR,10.5,15.5,7.75,12.5,expected,4.91,26.61,180,2,0,1,3,0,1,0,0
g|95053|3|4665950,Joao Felix,FWD,POR,8.5,5.7,5.7,5.7,expected,4.91,26.61,64,0,1,1,1,0,0,0,0
g|95053|3|4665476,Deniz Undav,FWD,GER,7.5,21.0,10.5,9.7,expected,5.65,26.08,58,3,2,0,1,0,0,0,0
g|95053|3|4665479,Kai Havertz,FWD,GER,9.0,13.7,6.85,2.4,expected,5.65,26.08,175,2,0,0,1,0,2,0,0
g|95053|3|4665785,Memphis Depay,FWD,NED,9.0,4.0,2.0,4.3,expected,6.66,25.27,40,0,1,0,0,0,1,1,0
g|95053|3|4665021,Romelu Lukaku,FWD,BEL,9.0,2.3,1.15,1.0,expected,4.91,23.1,98,0,0,1,0,0,0,1,0
g|95053|3|4666229,Breel Embolo,FWD,SUI,8.5,12.3,6.15,5.3,expected,5.01,21.96,179,1,1,1,0,0,1,0,0
g|95053|3|4665659,Ayase Ueda,FWD,JPN,8.0,15.4,7.7,13.7,expected,5.63,20.96,168,2,1,1,1,0,2,0,0
g|95053|3|4665155,Luis Suarez,FWD,COL,8.0,3.3,1.65,1.0,expected,4.91,20.89,138,0,0,0,0,0,1,0,0
g|95053|3|4665729,Santiago Gimenez,FWD,MEX,7.5,1.0,1.0,1.0,expected,5.44,20.3,11,0,0,0,0,0,0,0,0
g|95053|3|4666318,Haji Wright,FWD,USA,7.0,1.0,1.0,1.0,expected,5.42,20.28,1,0,0,0,0,0,0,0,0
g|95053|3|4666129,Heung-min Son,FWD,KOR,7.0,3.1,1.55,0.7,expected,5.77,20.11,126,0,0,0,1,0,2,0,0
g|95053|3|4666364,Federico Vinas,FWD,URU,6.0,8.2,4.1,2.0,expected,4.91,19.99,159,0,1,0,3,0,3,0,0
g|95053|3|4665240,Petar Musa,FWD,CRO,5.0,6.7,3.35,1.0,expected,4.91,19.25,112,1,0,0,0,0,3,0,0
g|95053|3|4666071,Nicolas Jackson,FWD,SEN,7.5,7.8,3.9,6.1,expected,4.91,19.25,173,0,1,0,1,0,5,0,0
g|95053|3|4680521,Ange-Yoan Bonny,FWD,CIV,6.0,3.7,1.85,2.4,expected,6.58,18.99,110,0,0,0,1,0,1,0,0
g|95053|3|4664988,Michael Gregoritsch,FWD,AUT,6.5,1.7,1.7,1.7,expected,4.91,18.67,85,0,0,0,0,0,1,0,0
g|95053|3|4665843,Jorgen Strand Larsen,FWD,NOR,7.5,0.0,0.0,0.0,expected,4.91,18.28,0,0,0,0,0,0,0,0,0
g|95053|3|4666294,Deniz Gul,FWD,TUR,6.0,2.4,1.2,1.4,expected,4.49,18.25,37,0,0,0,1,0,0,0,0
g|95053|3|4665343,Enner Valencia,FWD,ECU,8.0,7.0,3.5,5.0,expected,4.32,18.08,167,0,0,2,5,0,0,0,0
g|95053|3|4665183,Ermedin Demirovic,FWD,BIH,6.5,4.1,2.05,1.7,expected,6.2,17.93,176,0,0,0,1,0,3,1,0
g|95053|3|4665185,Edin Dzeko,FWD,BIH,7.5,1.0,1.0,1.0,expected,6.2,17.93,64,0,0,1,0,0,0,1,0
g|95053|3|4686367,Mohamed Toure,FWD,AUS,6.0,3.4,1.7,1.1,expected,4.77,17.63,120,0,0,1,1,0,2,0,0
g|95053|3|4665081,Cyle Larin,FWD,CAN,6.0,16.0,8.0,10.7,expected,4.67,17.53,105,2,1,1,1,0,0,0,0
g|95053|3|4665088,Jonathan David,FWD,CAN,7.5,21.2,10.6,19.1,expected,4.67,17.53,151,3,1,1,3,0,1,0,0
g|95053|3|4666198,Alexander Isak,FWD,SWE,7.5,18.8,9.4,6.1,expected,4.41,17.49,179,1,3,0,2,0,6,0,0
g|95053|3|4666199,Victor Gyokeres,FWD,SWE,8.0,17.6,8.8,3.9,expected,4.41,17.49,180,1,2,0,4,0,6,0,0
g|95053|3|4665504,Jordan Ayew,FWD,GHA,7.0,4.0,2.0,2.0,expected,4.91,17.32,154,0,0,2,0,0,0,0,0
g|95053|3|4665306,Patrik Schick,FWD,CZE,7.5,5.7,2.85,3.4,expected,4.17,17.25,154,0,0,1,1,0,1,0,0
g|95053|3|4665363,Omar Marmoush,FWD,EGY,7.0,5.7,2.85,2.7,expected,4.91,17.11,166,0,0,0,1,0,2,0,0
g|95053|3|4665565,Mehdi Taremi,FWD,IRN,6.5,5.4,2.7,3.4,expected,4.91,17.11,170,0,0,1,1,0,2,0,0
g|95053|3|4666005,Firas Al-Buraikan,FWD,KSA,6.0,2.7,1.35,0.7,expected,4.91,16.83,149,0,0,0,0,0,5,0,0
g|95053|3|4665917,Antonio Sanabria,FWD,PAR,7.5,1.7,1.7,0.0,expected,5.09,16.82,62,0,0,0,0,0,3,0,0
g|95053|3|4664884,Amine Gouiri,FWD,ALG,6.0,8.4,4.2,6.7,expected,4.91,16.64,150,1,0,0,1,0,3,0,0
g|95053|3|4665214,Yoanne Wissa,FWD,COD,6.5,9.7,4.85,2.7,expected,4.91,16.64,180,1,0,0,0,0,2,0,0
g|95053|3|4665216,Cedric Bakambu,FWD,COD,5.5,3.0,1.5,1.0,expected,4.91,16.64,142,0,0,0,0,0,1,0,0
g|95053|3|4665598,Ali Al-Hamadi,FWD,IRQ,5.0,2.4,1.2,1.7,expected,4.91,16.64,124,0,0,0,0,0,4,0,0
g|95053|3|4665688,Ali Olwan,FWD,JOR,5.0,9.2,4.6,2.1,expected,4.91,16.64,179,1,0,0,2,0,5,0,0
g|95053|3|4665819,Chris Wood,FWD,NZL,6.0,12.5,6.25,2.7,expected,4.91,16.64,180,0,2,0,2,0,5,0,0
g|95053|3|4665879,Jose Fajardo,FWD,PAN,5.5,2.4,1.2,1.7,expected,4.91,16.64,111,0,0,0,0,0,2,0,0
g|95053|3|4665120,Benchimol,FWD,CPV,5.0,0.7,0.7,0.7,expected,4.91,16.15,58,0,0,0,0,0,2,0,0
g|95053|3|4666376,Eldor Shomurodov,FWD,UZB,5.5,7.8,3.9,2.7,expected,4.91,16.15,179,0,1,0,1,0,7,0,0
g|95053|3|4666040,Che Adams,FWD,SCO,7.0,7.4,3.7,1.7,expected,3.43,16.11,146,0,1,1,1,0,1,0,0
g|95053|3|4665051,Endrick,FWD,BRA,8.0,1.0,1.0,1.0,possible,3.49,15.77,27,0,0,0,0,0,0,0,0
g|95053|3|4666103,Evidence Makgopa,FWD,RSA,5.5,3.1,1.55,2.1,expected,3.75,15.48,39,0,0,0,2,0,0,0,0
g|95053|3|4666164,Ferran Torres,FWD,ESP,9.0,4.1,2.05,1.7,possible,2.74,15.44,126,0,0,1,2,0,0,0,0
g|95053|3|4666262,Firas Chaouat,FWD,TUN,5.5,1.4,0.7,0.7,expected,3.18,15.38,34,0,0,0,0,0,4,0,0
g|95053|3|4665512,Frantzdy Pierrot,FWD,HAI,5.0,2.8,1.4,-0.3,expected,3.27,15.0,136,0,0,0,1,0,4,1,0
g|95053|3|4665539,Wilson Isidor,FWD,HAI,5.5,3.1,1.55,1.4,expected,3.27,15.0,120,0,0,0,1,0,1,0,0
g|95053|3|4665279,Gervane Kastaneer,FWD,CUW,5.5,0.7,0.35,0.0,expected,3.34,14.58,16,0,0,0,0,0,1,1,0
g|95053|3|4665788,Brian Brobbey,FWD,NED,6.5,11.0,5.5,10.3,possible,3.81,14.2,78,2,0,0,0,0,2,0,0
g|95053|3|4665023,Charles De Ketelaere,FWD,BEL,7.5,1.7,1.7,0.0,possible,2.74,12.89,66,0,0,0,0,0,1,0,0
g|95053|3|4665667,Koki Ogawa,FWD,JPN,7.0,4.3,4.3,0.0,possible,3.18,11.74,16,0,1,0,0,0,0,0,0
g|95053|3|4684660,Cucho Hernandez,FWD,COL,7.0,4.3,4.3,0.0,possible,2.74,11.66,11,0,1,0,0,0,0,0,0
g|95053|3|4665733,Armando Gonzalez,FWD,MEX,6.5,1.0,1.0,0.0,possible,3.06,11.35,15,0,0,0,0,0,0,0,0
g|95053|3|4666306,Folarin Balogun,FWD,USA,8.0,15.0,7.5,4.3,possible,3.05,11.34,161,2,1,2,1,0,0,1,0
g|95053|3|4666310,Ricardo Pepi,FWD,USA,7.5,3.3,1.65,2.3,possible,3.05,11.34,93,0,0,1,0,0,1,0,0
g|95053|3|4666131,Hyeon-gyu Oh,FWD,KOR,6.0,6.3,3.15,1.0,possible,3.27,11.27,56,1,0,0,0,0,0,0,0
g|95053|3|4666337,Darwin Nunez,FWD,URU,8.5,1.7,0.85,1.0,possible,2.74,11.16,67,0,0,0,0,0,1,0,0
g|95053|3|4665229,Ante Budimir,FWD,CRO,7.0,5.3,5.3,5.3,possible,2.74,10.74,45,1,0,0,0,0,0,0,0
g|95053|3|4665636,Evann Guessand,FWD,CIV,7.0,0.7,0.7,0.7,possible,3.76,10.68,16,0,0,0,0,0,1,0,0
g|95053|3|4664990,Marko Arnautovic,FWD,AUT,7.5,6.4,3.2,0.7,possible,2.74,10.42,68,1,0,0,1,0,2,0,0
g|95053|3|4665849,Erling Haaland,FWD,NOR,11.0,26.8,13.4,11.7,possible,2.74,10.2,180,4,1,0,3,0,3,0,0
g|95053|3|4666293,Kerem Akturkoglu,FWD,TUR,8.0,2.8,1.4,0.7,possible,2.49,10.17,131,0,0,0,1,0,3,0,0
g|95053|3|4665344,Kevin Rodriguez,FWD,ECU,7.0,2.1,1.05,1.4,possible,2.38,10.06,59,0,0,0,1,0,1,0,0
g|95053|3|4665496,Prince Adu,FWD,GHA,4.5,2.3,1.15,1.0,possible,2.74,9.66,27,0,0,0,0,0,0,0,0
g|95053|3|4665914,Isidro Pitta,FWD,PAR,5.0,1.3,1.3,1.3,possible,2.85,9.39,46,0,0,0,0,0,0,0,0
g|95053|3|4666010,Abdullah Al-Hamdan,FWD,KSA,5.0,2.1,1.05,1.1,possible,2.74,9.39,46,0,0,0,1,0,1,0,0
g|95053|3|4665599,Mohanad Ali,FWD,IRQ,5.5,0.7,0.7,0.0,possible,2.74,9.28,13,0,0,0,0,0,1,0,0
g|95053|3|4665878,Cecilio Waterman,FWD,PAN,5.0,3.4,1.7,1.0,possible,2.74,9.28,77,0,0,1,1,0,0,0,0
g|95053|3|4666104,Iqraam Rayners,FWD,RSA,5.0,3.4,1.7,1.7,possible,2.04,8.58,143,0,0,0,0,0,3,0,0
g|95053|3|4665281,Jurgen Locadia,FWD,CUW,4.5,3.7,1.85,2.0,possible,1.79,8.06,148,0,0,1,0,0,4,0,0
g|95053|3|4665059,Igor Thiago,FWD,BRA,7.0,2.4,2.4,0.0,unexpected,0.77,3.41,62,0,0,0,1,0,1,0,0
g|95053|3|4665434,Jean-Philippe Mateta,FWD,FRA,8.0,0.0,0.0,0.0,unexpected,0.59,3.32,0,0,0,0,0,0,0,0,0
g|95053|3|4665443,Marcus Thuram,FWD,FRA,9.0,1.0,1.0,1.0,unexpected,0.59,3.32,1,0,0,0,0,0,0,0,0
g|95053|3|4666162,Borja Iglesias,FWD,ESP,6.5,0.0,0.0,0.0,unexpected,0.59,3.32,0,0,0,0,0,0,0,0,0
g|95053|3|4665392,Ollie Watkins,FWD,ENG,8.5,0.0,0.0,0.0,unexpected,0.59,3.28,0,0,0,0,0,0,0,0,0
g|95053|3|4684650,Ivan Toney,FWD,ENG,7.5,0.0,0.0,0.0,unexpected,0.59,3.28,0,0,0,0,0,0,0,0,0
g|95053|3|4664913,Lautaro Martinez,FWD,ARG,10.0,4.0,2.0,2.3,unexpected,0.59,3.2,120,0,0,1,1,0,0,0,0
g|95053|3|4664923,Jose Manuel  Lopez,FWD,ARG,6.5,0.0,0.0,0.0,unexpected,0.59,3.2,0,0,0,0,0,0,0,0,0
g|95053|3|4665949,Goncalo Ramos,FWD,POR,7.5,1.0,1.0,0.0,unexpected,0.59,3.2,8,0,0,0,0,0,0,0,0
g|95053|3|4665471,Nick Woltemade,FWD,GER,8.0,0.0,0.0,0.0,unexpected,0.7,3.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665478,Maximilian Beier,FWD,GER,6.5,0.0,0.0,0.0,unexpected,0.7,3.15,0,0,0,0,0,0,0,0,0
g|95053|3|4665790,Wout Weghorst,FWD,NED,7.0,0.0,0.0,0.0,unexpected,0.85,3.09,0,0,0,0,0,0,0,0,0
g|95053|3|4680513,Matias Fernandez-Pardo,FWD,BEL,6.5,2.0,1.0,1.0,unexpected,0.59,2.78,9,0,0,0,0,0,0,0,0
g|95053|3|4665762,Ayoub El Kaabi,FWD,MAR,8.0,0.0,0.0,0.0,unexpected,0.84,2.68,0,0,0,0,0,0,0,0,0
g|95053|3|4666230,Zeki Amdouni,FWD,SUI,7.0,0.7,0.7,0.0,unexpected,0.61,2.65,12,0,0,0,0,0,1,0,0
g|95053|3|4681820,Cedric Itten,FWD,SUI,5.5,1.3,1.3,1.3,unexpected,0.61,2.65,2,0,0,0,0,0,1,0,0
g|95053|3|4665648,Shuto Machino,FWD,JPN,6.0,0.0,0.0,0.0,unexpected,0.7,2.54,0,0,0,0,0,0,0,0,0
g|95053|3|4665670,Keisuke Goto,FWD,JPN,5.0,1.0,1.0,1.0,unexpected,0.7,2.54,7,0,0,0,0,0,0,0,0
g|95053|3|4680509,Kento Shiogai,FWD,JPN,6.0,1.3,1.3,0.0,unexpected,0.7,2.54,7,0,0,0,0,0,0,0,0
g|95053|3|4665152,Jhon Cordoba,FWD,COL,7.5,1.3,1.3,1.3,unexpected,0.59,2.51,33,0,0,0,0,0,0,0,0
g|95053|3|4665727,Julian Quinones,FWD,MEX,7.0,9.4,4.7,2.7,unexpected,0.67,2.46,163,1,0,2,2,0,0,0,0
g|95053|3|4665730,Raul Jimenez,FWD,MEX,7.5,9.4,4.7,2.7,unexpected,0.67,2.46,156,1,0,2,2,0,0,0,0
g|95053|3|4686357,Guillermo Martinez,FWD,MEX,6.0,0.0,0.0,0.0,unexpected,0.67,2.46,0,0,0,0,0,0,0,0,0
g|95053|3|4666127,Gue-sung Cho,FWD,KOR,5.5,1.4,1.4,1.4,unexpected,0.72,2.44,14,0,0,0,1,0,0,0,0
g|95053|3|4666363,Rodrigo Aguirre,FWD,URU,6.5,1.0,1.0,0.0,unexpected,0.59,2.4,1,0,0,0,0,0,0,0,0
g|95053|3|4665633,Oumar Diakite,FWD,CIV,5.5,0.0,0.0,0.0,unexpected,0.84,2.33,0,0,0,0,0,0,0,0,0
g|95053|3|4665635,Elye Wahi,FWD,CIV,5.0,1.4,1.4,0.0,unexpected,0.84,2.33,56,0,0,0,1,0,0,0,0
g|95053|3|4665227,Igor Matanovic,FWD,CRO,6.0,1.1,1.1,0.0,unexpected,0.59,2.31,25,0,0,0,1,0,1,0,0
g|95053|3|4666069,Cherif Ndiaye,FWD,SEN,6.5,0.0,0.0,0.0,unexpected,0.59,2.31,0,0,0,0,0,0,0,0,0
g|95053|3|4666073,Bamba Dieng,FWD,SEN,5.5,1.0,1.0,0.0,unexpected,0.59,2.31,8,0,0,0,0,0,1,0,0
g|95053|3|4664992,Sasa Kalajdzic,FWD,AUT,6.0,1.3,1.3,0.0,unexpected,0.59,2.24,46,0,0,0,0,0,0,0,0
g|95053|3|4665853,Alexander Sorloth,FWD,NOR,8.5,4.6,2.3,2.3,unexpected,0.59,2.2,157,0,0,0,0,0,2,0,0
g|95053|3|4665184,Haris Tabakovic,FWD,BIH,6.0,0.0,0.0,0.0,unexpected,0.78,2.19,0,0,0,0,0,0,0,0,0
g|95053|3|4665186,Jovo Lukic,FWD,BIH,5.0,6.4,3.2,0.7,unexpected,0.78,2.19,67,1,0,1,1,0,2,1,0
g|95053|3|4665342,Jeremy Arevalo,FWD,ECU,5.5,0.0,0.0,0.0,unexpected,0.51,2.16,0,0,0,0,0,0,0,0,0
g|95053|3|4665345,Jordy Caicedo,FWD,ECU,6.5,1.0,1.0,1.0,unexpected,0.51,2.16,2,0,0,0,0,0,0,0,0
g|95053|3|4686368,Tete Yengi,FWD,AUS,5.0,1.3,1.3,0.0,unexpected,0.57,2.12,17,0,0,0,0,0,0,0,0
g|95053|3|4665082,Tani Oluwaseyi,FWD,CAN,6.5,3.4,1.7,1.3,unexpected,0.56,2.11,96,0,0,0,1,0,1,0,0
g|95053|3|4665087,Promise David,FWD,CAN,5.5,4.3,4.3,0.0,unexpected,0.56,2.11,30,0,1,0,0,0,0,0,0
g|95053|3|4666200,Gustaf Nilsson,FWD,SWE,6.0,0.0,0.0,0.0,unexpected,0.52,2.09,0,0,0,0,0,0,0,0,0
g|95053|3|4665493,Brandon Thomas-Asante,FWD,GHA,5.0,4.3,4.3,0.0,unexpected,0.59,2.08,33,0,1,0,0,0,0,0,0
g|95053|3|4665307,Mojmir Chytil,FWD,CZE,6.0,1.0,1.0,0.0,unexpected,0.49,2.06,7,0,0,0,0,0,0,0,0
g|95053|3|4665308,Tomas Chory,FWD,CZE,7.0,0.7,0.7,0.0,unexpected,0.49,2.06,27,0,0,0,0,0,2,0,0
g|95053|3|4665309,Jan Kuchta,FWD,CZE,5.0,0.0,0.0,0.0,unexpected,0.49,2.06,0,0,0,0,0,0,0,0,0
g|95053|3|4665567,Shahriar Moghanlou,FWD,IRN,5.0,5.0,2.5,1.0,unexpected,0.59,2.06,65,0,1,0,0,0,1,0,0
g|95053|3|4665570,Ali Alipour,FWD,IRN,4.5,1.0,1.0,0.0,unexpected,0.59,2.06,38,0,0,0,0,0,1,0,0
g|95053|3|4665571,Dennis Eckert Ayensa,FWD,IRN,4.5,0.0,0.0,0.0,unexpected,0.59,2.06,0,0,0,0,0,0,0,0,0
g|95053|3|4686378,Hamza Abdelkarim,FWD,EGY,5.0,2.3,1.15,1.3,unexpected,0.59,2.06,30,0,0,0,0,0,0,0,0
g|95053|3|4665915,Alex Arce,FWD,PAR,5.5,0.0,0.0,0.0,unexpected,0.62,2.03,29,0,0,0,0,0,1,1,0
g|95053|3|4665918,Gabriel Avalos,FWD,PAR,6.0,1.0,1.0,1.0,unexpected,0.62,2.03,1,0,0,0,0,0,0,0,0
g|95053|3|4666007,Saleh Al-Shehri,FWD,KSA,5.5,0.0,0.0,0.0,unexpected,0.59,2.02,0,0,0,0,0,0,0,0,0
g|95053|3|4664873,Mohamed Amoura,FWD,ALG,7.0,0.7,0.7,0.7,unexpected,0.59,2.0,27,0,0,0,0,0,1,0,0
g|95053|3|4665215,Fiston Mayele,FWD,COD,5.0,0.0,0.0,0.0,unexpected,0.59,2.0,0,0,0,0,0,0,0,0,0
g|95053|3|4665218,Simon Banza,FWD,COD,5.0,1.7,0.85,0.7,unexpected,0.59,2.0,40,0,0,0,0,0,1,0,0
